displayname,year,median_oa_perc
University of Siegen,2012-01-01,0.0625
University of Siegen,2013-01-01,0.08265027322404371
University of Siegen,2014-01-01,0.08695652173913043
University of Siegen,2015-01-01,0.0975609756097561
University of Siegen,2016-01-01,0.10487038491751767
University of Siegen,2017-01-01,0.125
University of Stuttgart,2007-01-01,0
University of Stuttgart,2008-01-01,0.022222222222222223
University of Stuttgart,2009-01-01,0.042705167173252276
University of Stuttgart,2010-01-01,0.05263157894736842
University of Stuttgart,2011-01-01,0.05555555555555555
University of Stuttgart,2012-01-01,0.07142857142857142
University of Stuttgart,2013-01-01,0.07272727272727272
University of Stuttgart,2014-01-01,0.07692307692307693
University of Stuttgart,2015-01-01,0.08823529411764706
University of Stuttgart,2016-01-01,0.10204081632653061
University of Stuttgart,2017-01-01,0.10526315789473684
University of Tübingen,2007-01-01,0.1388888888888889
University of Tübingen,2008-01-01,0.14285714285714285
University of Tübingen,2009-01-01,0.16666666666666666
University of Tübingen,2010-01-01,0.17647058823529413
University of Tübingen,2011-01-01,0.1935483870967742
University of Tübingen,2012-01-01,0.20754716981132076
University of Tübingen,2013-01-01,0.22621064314504352
University of Tübingen,2014-01-01,0.22996794871794873
University of Tübingen,2015-01-01,0.25
University of Tübingen,2016-01-01,0.2692307692307692
University of Tübingen,2017-01-01,0.2727272727272727
University of Wuppertal,2007-01-01,0.0625
University of Wuppertal,2008-01-01,0.047619047619047616
University of Wuppertal,2009-01-01,0.05
University of Wuppertal,2010-01-01,0.07692307692307693
University of Wuppertal,2011-01-01,0.07275132275132275
University of Wuppertal,2012-01-01,0.08333333333333333
University of Wuppertal,2013-01-01,0.10263157894736842
University of Wuppertal,2014-01-01,0.12727272727272726
University of Wuppertal,2015-01-01,0.125
University of Wuppertal,2016-01-01,0.15075757575757576
University of Wuppertal,2017-01-01,0.14583333333333334
University of Würzburg,2007-01-01,0.1624764299182904
University of Würzburg,2008-01-01,0.1794871794871795
University of Würzburg,2009-01-01,0.2
University of Würzburg,2010-01-01,0.22
University of Würzburg,2011-01-01,0.21818181818181817
University of Würzburg,2012-01-01,0.22727272727272727
University of Würzburg,2013-01-01,0.2373491037678332
University of Würzburg,2014-01-01,0.2727272727272727
University of Würzburg,2015-01-01,0.28
University of Würzburg,2016-01-01,0.290994623655914
University of Würzburg,2017-01-01,0.2835820895522388
